index,D_PM10K,N_PM10K,O_PM10K,S_PM10K,W_PM10K
2019-06-21,13.691666666666668,11.2125,14.933333333333332,14.133333333333333,12.658333333333333
2019-06-22,11.445833333333333,11.795833333333334,13.841666666666667,12.758333333333333,11.308333333333332
2019-06-23,8.75,9.341666666666667,11.570833333333333,8.879166666666666,8.470833333333333
2019-06-24,18.5125,14.995833333333332,21.337500000000002,17.083333333333332,14.945833333333333
2019-06-25,26.5125,21.170833333333334,25.43,21.900000000000002,23.183333333333334
2019-06-26,27.304166666666664,25.608333333333334,28.445833333333336,27.400000000000002,26.09166666666667
2019-06-27,40.170833333333334,32.9125,35.85,37.612500000000004,34.68333333333333
2019-06-28,22.958333333333332,24.566666666666666,26.291666666666668,23.22083333333333,20.837500000000002
2019-06-29,18.25,23.34583333333333,20.2375,20.466666666666665,19.712500000000002
2019-06-30,19.254166666666666,22.258333333333336,20.058333333333334,19.845833333333335,20.870833333333334
2019-07-01,32.1,25.97083333333333,30.275000000000002,28.366666666666664,27.941666666666666
2019-07-02,22.683333333333334,17.579166666666666,22.65833333333333,21.833333333333332,20.066666666666666
2019-07-03,18.741666666666667,17.391666666666666,19.329166666666666,18.516666666666666,18.025000000000002
2019-07-04,19.591666666666665,19.141666666666666,20.941666666666666,19.3,17.270833333333332
2019-07-05,25.5125,22.358333333333334,27.2625,25.675,23.349999999999998
2019-07-06,21.733333333333334,22.316666666666666,23.754166666666666,23.120833333333334,21.075
2019-07-07,10.545833333333333,10.858333333333334,11.208333333333334,10.166666666666666,10.729166666666666
2019-07-08,15.570833333333333,12.120833333333332,15.4375,13.783333333333333,11.887500000000001
2019-07-09,17.104166666666668,13.104166666666666,20.3875,15.383333333333333,13.4
2019-07-10,19.395833333333332,18.004166666666666,18.375,18.1125,16.716666666666665
2019-07-11,16.358333333333334,21.920833333333334,18.820833333333333,16.804166666666667,14.908333333333333
2019-07-12,16.270833333333332,13.9125,15.820833333333333,14.558333333333332,13.754166666666668
2019-07-13,9.054166666666667,9.475,9.9125,9.291666666666666,8.220833333333333
2019-07-14,6.258333333333333,7.5249999999999995,8.541666666666666,7.983333333333333,6.883333333333333
2019-07-15,15.700000000000001,13.295833333333334,16.120833333333334,14.266666666666666,11.575000000000001
2019-07-16,22.483333333333334,10.842857142857143,19.875,23.5625,18.383333333333333
2019-07-17,23.75,,21.866666666666664,20.60833333333333,19.679166666666667
2019-07-18,15.220833333333333,,15.854166666666666,13.391666666666666,11.458333333333334
2019-07-19,20.45,17.78,18.691666666666666,17.333333333333332,17.858333333333334
2019-07-20,18.2,21.933333333333334,19.287499999999998,19.004166666666666,17.9875
2019-07-21,13.7875,17.108333333333334,15.995833333333332,15.008333333333333,14.1625
2019-07-22,18.1125,15.620833333333332,19.329166666666666,16.733333333333334,18.8875
2019-07-23,22.625,22.037499999999998,20.9875,21.270833333333332,19.220833333333335
2019-07-24,28.9,26.03333333333333,24.933333333333334,24.683333333333334,23.608333333333334
2019-07-25,31.685714285714283,28.083333333333332,27.854166666666668,29.079166666666666,28.479166666666668
2019-07-26,31.620833333333334,28.891666666666666,28.616666666666664,28.9375,27.520833333333332
2019-07-27,19.308333333333334,17.145833333333332,21.2375,19.45,19.391666666666666
2019-07-28,12.291666666666666,12.183333333333332,13.204166666666666,12.075000000000001,11.366666666666667
2019-07-29,18.016666666666666,13.325000000000001,18.854166666666668,15.941666666666668,16.033333333333335
2019-07-30,19.141666666666666,15.645833333333334,20.743478260869566,16.795833333333334,19.272727272727273
2019-07-31,17.075,15.820833333333333,19.541666666666668,20.354166666666668,14.995833333333335
2019-08-01,13.754166666666668,10.441666666666666,13.541666666666666,11.9125,10.783333333333333
2019-08-02,12.887500000000001,11.866666666666667,14.658333333333333,13.720833333333333,10.608333333333333
2019-08-03,8.445833333333333,10.266666666666667,10.75,9.208333333333334,8.129166666666666
2019-08-04,8.845833333333333,8.883333333333333,10.195833333333335,10.566666666666666,9.112499999999999
2019-08-05,20.416666666666668,16.420833333333334,16.608333333333334,17.925,15.1875
2019-08-06,23.27916666666667,18.408333333333335,20.345833333333335,21.849999999999998,19.875
2019-08-07,20.329166666666666,21.2,20.916666666666668,22.875,21.6125
2019-08-08,13.9,9.475,13.291666666666666,10.158333333333333,10.575000000000001
2019-08-09,13.820833333333333,16.266666666666666,16.179166666666667,14.154166666666667,12.704166666666666
2019-08-10,17.025000000000002,18.066666666666666,18.820833333333333,18.533333333333335,18.05
2019-08-11,8.891666666666667,10.933333333333332,11.762500000000001,10.583333333333334,10.4375
2019-08-12,22.037499999999998,17.400000000000002,19.454166666666666,19.854166666666668,19.7625
2019-08-13,15.004166666666668,9.762500000000001,15.174999999999999,11.0625,10.366666666666667
2019-08-14,11.841666666666667,8.908333333333333,9.65,9.1,8.229166666666666
2019-08-15,15.058333333333332,12.004166666666668,16.541666666666668,12.941666666666668,10.816666666666668
2019-08-16,11.362499999999999,12.283333333333333,14.533333333333333,12.262500000000001,9.391666666666667
2019-08-17,12.049999999999999,10.941666666666668,12.170833333333334,12.075000000000001,10.924999999999999
2019-08-18,13.258333333333333,13.924999999999999,13.6,12.658333333333333,13.720833333333333
2019-08-19,21.254166666666666,22.150000000000002,19.0625,16.752380952380953,21.029166666666665
2019-08-20,18.245833333333334,15.1,18.425,14.85,15.377272727272727
2019-08-21,16.779166666666665,10.270833333333334,11.745833333333332,12.495833333333332,8.137500000000001
2019-08-22,15.358333333333334,11.766666666666666,13.70909090909091,12.179166666666667,9.25
2019-08-23,21.104166666666668,22.820833333333336,23.9375,19.954166666666666,18.004166666666666
2019-08-24,18.3125,18.333333333333332,20.408333333333335,21.075,18.004166666666666
2019-08-25,14.912500000000001,14.362499999999999,15.983333333333334,14.691666666666668,14.770833333333334
2019-08-26,26.5,19.541666666666668,23.641666666666666,24.925,22.71666666666667
2019-08-27,27.133333333333336,21.629166666666666,25.733333333333334,25.008333333333336,25.183333333333334
2019-08-28,36.2125,32.62083333333333,40.775,35.275,34.1625
2019-08-29,40.78333333333334,31.375,37.766666666666666,39.325,38.733333333333334
2019-08-30,24.275000000000002,20.537499999999998,22.570833333333336,21.979166666666668,20.0
2019-08-31,24.133333333333336,25.462500000000002,25.90833333333333,25.541666666666668,24.09166666666667
2019-09-01,24.258333333333336,23.733333333333334,24.516666666666666,24.070833333333336,23.008333333333336
2019-09-02,17.204166666666666,10.3375,17.120833333333334,16.766666666666666,12.883333333333333
2019-09-03,16.400000000000002,11.041666666666666,13.85,12.4,10.354166666666666
2019-09-04,19.716666666666665,19.883333333333333,19.304166666666667,18.691666666666666,16.6875
2019-09-05,23.254166666666666,20.429166666666667,23.370833333333334,20.782608695652176,21.258333333333333
2019-09-06,14.745833333333332,11.652173913043478,13.9125,13.583333333333334,10.858333333333334
2019-09-07,11.458333333333334,10.5,12.637500000000001,10.725,10.141666666666667
2019-09-08,6.3625,8.495833333333334,10.420833333333333,7.6375,7.1000000000000005
2019-09-09,8.679166666666667,5.75,11.375,9.4625,5.783333333333334
2019-09-10,16.9875,11.491666666666667,18.5125,15.245833333333335,12.508333333333333
2019-09-11,20.308333333333334,12.166666666666666,19.008333333333333,16.995833333333334,17.220833333333335
2019-09-12,25.96666666666667,13.200000000000001,19.791666666666668,21.84166666666667,16.504166666666666
2019-09-13,19.070833333333333,13.262500000000001,20.608333333333334,18.2375,16.441666666666666
2019-09-14,14.866666666666667,13.787500000000001,16.183333333333334,14.991666666666667,13.512500000000001
2019-09-15,13.825000000000001,15.529166666666667,16.400000000000002,14.375,13.266666666666666
2019-09-16,26.6125,19.366666666666667,21.633333333333336,22.436363636363634,23.212500000000002
2019-09-17,21.52916666666667,19.291666666666668,21.4375,18.608333333333334,17.816666666666666
2019-09-18,22.770833333333332,18.0,17.770833333333332,16.654166666666665,16.39
2019-09-19,18.716666666666665,16.858333333333334,18.7375,16.375,17.775000000000002
2019-09-20,18.683333333333334,17.191666666666666,16.625,15.933333333333332,18.279166666666665
2019-09-21,18.9375,16.158333333333335,16.154166666666665,19.445833333333333,18.287499999999998
2019-09-22,16.2,16.279166666666665,17.070833333333333,17.175,15.954166666666666
2019-09-23,25.78333333333333,18.983333333333334,21.252380952380953,23.961904761904762,23.212500000000002
2019-09-24,16.391666666666666,13.879166666666668,19.708333333333332,14.679166666666667,14.408333333333333
2019-09-25,21.316666666666666,12.470833333333333,17.745833333333334,18.420833333333334,16.795833333333334
2019-09-26,18.270833333333332,9.4125,18.3875,12.545833333333334,12.183333333333332
2019-09-27,21.429166666666664,14.416666666666666,21.233333333333334,19.7375,17.208333333333332
2019-09-28,12.658333333333333,8.762500000000001,12.866666666666667,13.191666666666668,10.987499999999999
2019-09-29,10.275,10.395833333333334,11.954166666666666,9.679166666666667,10.433333333333334
2019-09-30,23.625,13.475,18.816666666666666,20.087500000000002,18.933333333333334
2019-10-01,20.7375,16.195833333333333,24.866666666666664,18.400000000000002,18.933333333333334
2019-10-02,20.791666666666668,12.858333333333334,17.883333333333333,19.4375,16.520833333333332
2019-10-03,13.858333333333334,7.0625,13.75,13.229166666666666,8.208333333333334
2019-10-04,16.820833333333333,11.409090909090908,18.083333333333332,18.2,14.570833333333333
2019-10-05,12.741666666666667,10.183333333333334,13.504166666666668,12.820833333333333,10.745833333333332
2019-10-06,7.395833333333333,7.825,9.470833333333333,6.929166666666667,4.845833333333333
2019-10-07,17.379166666666666,14.3375,19.6125,16.925,14.200000000000001
2019-10-08,21.96666666666667,17.7375,24.59166666666667,22.224999999999998,19.1375
2019-10-09,24.425,18.316666666666666,22.166666666666668,21.77916666666667,22.483333333333334
2019-10-10,13.890909090909092,11.320833333333333,17.0125,12.291666666666666,11.025
2019-10-11,18.016666666666666,15.820833333333333,21.425,18.1375,17.091666666666665
2019-10-12,15.387500000000001,14.775,19.458333333333332,16.620833333333334,14.041666666666666
2019-10-13,19.658333333333335,16.820833333333333,20.808333333333334,19.116666666666667,17.254166666666666
2019-10-14,31.270833333333332,24.916666666666668,33.483333333333334,30.3875,33.229166666666664
2019-10-15,27.40416666666667,24.258333333333336,29.987499999999997,24.679166666666664,26.008333333333336
2019-10-16,23.479166666666668,15.083333333333334,23.304166666666664,19.083333333333332,18.974999999999998
2019-10-17,25.275000000000002,19.779166666666665,25.016666666666666,22.070833333333336,21.462500000000002
2019-10-18,24.254166666666666,23.337500000000002,26.037499999999998,24.3,23.295833333333334
2019-10-19,17.8625,16.033333333333335,20.2625,19.620833333333334,15.891666666666666
2019-10-20,13.0625,15.725,16.066666666666666,14.795833333333334,12.720833333333333
2019-10-21,37.90833333333333,24.966666666666665,35.99583333333333,30.787499999999998,32.916666666666664
2019-10-22,37.37083333333333,29.533333333333335,38.979166666666664,35.65,49.1
2019-10-23,36.5375,29.212500000000002,40.141666666666666,35.958333333333336,38.329166666666666
2019-10-24,34.75833333333333,25.712500000000002,40.74583333333333,35.87083333333333,37.40909090909091
2019-10-25,38.545833333333334,30.28333333333333,39.354166666666664,39.50833333333333,31.90833333333333
2019-10-26,24.204166666666666,24.766666666666666,27.616666666666664,27.8,24.40416666666667
2019-10-27,26.454166666666666,23.075,26.308333333333334,29.133333333333336,25.979166666666668
2019-10-28,34.583333333333336,22.0125,30.412499999999998,36.0875,28.8
2019-10-29,10.733333333333334,10.854166666666666,12.808333333333332,10.5,9.666666666666666
2019-10-30,16.279166666666665,9.504166666666666,17.5,13.304545454545455,13.333333333333334
2019-10-31,24.962500000000002,13.0375,26.474999999999998,18.058333333333334,18.224999999999998
2019-11-01,22.087500000000002,19.6375,23.55,19.429166666666667,20.837500000000002
2019-11-02,29.65833333333333,22.9875,30.8,34.574999999999996,26.804166666666664
2019-11-03,15.133333333333333,13.025,15.333333333333334,17.904166666666665,13.875
2019-11-04,22.733333333333334,11.641666666666666,21.55,15.674999999999999,13.745833333333332
2019-11-05,12.191666666666668,9.495833333333334,11.275,12.424999999999999,11.166666666666666
2019-11-06,14.845833333333333,8.804166666666665,13.020833333333334,12.245833333333332,9.85
2019-11-07,22.22083333333333,8.75,23.24166666666667,17.079166666666666,15.745833333333332
2019-11-08,24.55,14.424999999999999,25.412499999999998,20.145833333333332,18.920833333333334
2019-11-09,19.195833333333333,14.245833333333332,19.474999999999998,19.870833333333334,16.154166666666665
2019-11-10,9.416666666666666,9.004166666666666,13.7875,11.079166666666666,9.483333333333333
2019-11-11,24.96666666666667,18.758333333333333,27.28333333333333,21.816666666666666,21.241666666666667
2019-11-12,14.879166666666668,14.75,14.2125,16.666666666666668,14.887500000000001
2019-11-13,7.783333333333334,5.483333333333333,7.004166666666666,8.579166666666667,6.029166666666666
2019-11-14,26.34583333333333,15.825000000000001,23.058333333333334,20.691666666666666,18.25
2019-11-15,31.037499999999998,23.474999999999998,31.09583333333333,28.583333333333332,27.96666666666667
2019-11-16,22.370833333333334,17.029166666666665,25.849999999999998,25.6375,21.095833333333335
2019-11-17,22.8,20.670833333333334,21.754166666666666,24.5125,22.116666666666664
2019-11-18,20.154166666666665,13.6625,25.016666666666666,22.904347826086955,16.6125
2019-11-19,36.36666666666667,29.483333333333334,39.862500000000004,32.800000000000004,30.900000000000002
2019-11-20,25.525000000000002,20.254166666666666,22.066666666666666,26.125,22.570833333333336
2019-11-21,22.037499999999998,14.620833333333332,27.416666666666668,22.087500000000002,17.729166666666668
2019-11-22,28.375,20.408333333333335,34.800000000000004,26.454166666666666,25.508333333333336
2019-11-23,28.3875,23.183333333333334,29.454166666666666,24.704166666666666,26.195833333333336
2019-11-24,23.870833333333334,23.90416666666667,26.5625,24.212500000000002,24.34583333333333
2019-11-25,18.366666666666667,11.204166666666666,21.220833333333335,16.6125,15.804166666666667
2019-11-26,24.162499999999998,16.029166666666665,31.287499999999998,17.041666666666668,17.291666666666668
2019-11-27,31.40416666666667,18.429166666666667,30.787499999999998,23.679166666666664,25.25
2019-11-28,20.466666666666665,14.933333333333332,18.870833333333334,23.579166666666666,18.787499999999998
2019-11-29,33.49583333333333,16.474999999999998,33.045833333333334,31.866666666666664,26.666666666666668
2019-11-30,14.920833333333334,11.391666666666666,17.141666666666666,14.045833333333334,12.916666666666666
2019-12-01,18.529166666666665,16.866666666666667,20.054166666666667,19.745833333333334,19.704166666666666
2019-12-02,24.34166666666667,17.708333333333332,21.537499999999998,21.729166666666668,20.920833333333334
2019-12-03,56.4125,31.629166666666666,48.84583333333333,52.050000000000004,43.52916666666667
2019-12-04,53.833333333333336,29.441666666666666,45.57916666666667,45.520833333333336,35.43333333333333
2019-12-05,45.604166666666664,36.954166666666666,40.920833333333334,33.954166666666666,37.03333333333333
2019-12-06,48.69166666666666,41.80416666666667,45.708333333333336,40.84166666666667,40.612500000000004
2019-12-07,36.30416666666667,31.337500000000002,38.19583333333333,37.88333333333333,34.44583333333333
2019-12-08,44.61666666666667,25.275000000000002,37.80833333333333,45.25833333333333,35.90833333333333
2019-12-09,56.15416666666667,25.808333333333334,42.041666666666664,54.11666666666667,40.208333333333336
2019-12-10,29.90833333333333,14.7125,30.775000000000002,26.770833333333332,23.954166666666666
2019-12-11,42.645833333333336,25.724999999999998,45.770833333333336,43.725,32.887499999999996
2019-12-12,53.07083333333333,29.420833333333334,50.17916666666667,50.69583333333333,43.541666666666664
2019-12-13,29.504166666666666,28.175,29.704166666666666,29.59166666666667,29.71666666666667
2019-12-14,26.270833333333332,20.625,23.233333333333334,28.691666666666666,22.883333333333336
2019-12-15,32.574999999999996,20.141666666666666,22.420833333333334,37.7125,29.020833333333332
2019-12-16,34.50952380952381,20.6375,25.84583333333333,48.19166666666666,29.804166666666664
2019-12-17,22.0125,15.554166666666667,27.183333333333334,26.366666666666664,16.729166666666668
2019-12-18,39.92916666666667,23.333333333333332,41.791666666666664,32.675000000000004,28.22083333333333
2019-12-19,31.566666666666666,26.70909090909091,27.3,33.50833333333333,30.45
2019-12-20,38.104166666666664,30.016666666666666,33.375,34.0875,29.516666666666666
2019-12-21,11.2875,10.370833333333334,10.279166666666667,11.575000000000001,8.695833333333333
2019-12-22,12.3125,10.883333333333333,12.625,14.645833333333334,10.570833333333333
2019-12-23,12.270833333333334,7.829166666666667,17.275000000000002,11.8125,11.137500000000001
2019-12-24,13.770833333333334,8.195833333333333,22.9875,10.987499999999999,9.262500000000001
2019-12-25,14.487499999999999,10.841666666666667,17.704166666666666,17.3875,10.558333333333334
2019-12-26,13.854166666666666,12.183333333333332,17.025000000000002,12.487499999999999,10.366666666666667
2019-12-27,18.408333333333335,14.454166666666666,19.224999999999998,25.508333333333336,16.229166666666668
2019-12-28,11.9,8.991666666666667,15.683333333333332,13.229166666666666,13.241666666666667
2019-12-29,19.391666666666666,14.666666666666666,17.3625,22.545833333333334,16.020833333333332
2019-12-30,39.3375,31.066666666666666,36.104166666666664,39.579166666666666,32.479166666666664
2019-12-31,55.550000000000004,45.06666666666666,52.69583333333333,56.67916666666667,51.44166666666666
2020-01-01,57.574999999999996,57.612500000000004,47.3375,76.59166666666667,71.575
2020-01-02,52.37083333333334,31.712500000000002,46.82083333333333,56.64166666666667,46.63333333333333
2020-01-03,51.0625,33.487500000000004,36.854166666666664,57.458333333333336,37.87083333333333
2020-01-04,43.0375,29.391666666666666,36.50833333333333,52.2875,39.00416666666667
2020-01-05,16.054166666666667,7.3625,16.391666666666666,13.620833333333335,12.325000000000001
2020-01-06,28.991666666666664,20.25,30.554166666666664,31.733333333333334,25.129166666666666
2020-01-07,53.9,36.19583333333333,53.512499999999996,58.19583333333333,44.45454545454545
2020-01-08,46.2695652173913,35.18333333333333,46.52916666666667,58.229166666666664,43.82916666666667
2020-01-09,67.96249999999999,48.12083333333334,73.75833333333334,64.4375,57.53333333333333
2020-01-10,52.40416666666667,42.30833333333333,51.104166666666664,63.958333333333336,44.2875
2020-01-11,42.15416666666667,26.558333333333334,41.375,51.21666666666667,33.5
2020-01-12,29.212500000000002,22.912499999999998,28.695833333333336,35.24583333333333,27.05
2020-01-13,59.8125,35.96666666666667,60.58095238095238,58.845454545454544,43.67916666666667
2020-01-14,48.01666666666667,48.72083333333333,49.59583333333333,46.85,46.24583333333334
2020-01-15,45.67083333333333,50.208333333333336,49.8125,44.81666666666666,46.5875
2020-01-16,74.01666666666667,65.325,87.54166666666667,67.52083333333333,69.00833333333334
2020-01-17,38.170833333333334,40.1875,38.699999999999996,38.25416666666667,38.8375
2020-01-18,32.887499999999996,37.69583333333333,32.92916666666667,32.4375,33.96666666666667
2020-01-19,34.025,25.90833333333333,36.6,27.53333333333333,29.708333333333332
2020-01-20,33.675000000000004,23.179166666666664,35.233333333333334,33.75833333333333,25.308333333333334
2020-01-21,44.21666666666667,33.28333333333333,43.00833333333333,44.387499999999996,36.324999999999996
2020-01-22,44.86666666666667,35.520833333333336,33.020833333333336,46.32916666666667,37.545833333333334
2020-01-23,48.51666666666667,40.05833333333333,49.86666666666667,46.89166666666667,42.204166666666666
2020-01-24,39.020833333333336,39.483333333333334,36.829166666666666,39.40833333333333,38.791666666666664
2020-01-25,50.449999999999996,53.86666666666667,49.86666666666667,46.604166666666664,51.525
2020-01-26,39.25833333333333,45.1,41.38333333333333,39.52916666666667,42.65
2020-01-27,50.387499999999996,52.69583333333333,45.30833333333334,44.56666666666666,46.583333333333336
2020-01-28,38.34583333333333,28.087500000000002,36.87083333333333,32.6625,31.895833333333332
2020-01-29,30.15833333333333,18.141666666666666,43.4625,31.474999999999998,24.304166666666664
2020-01-30,40.895833333333336,20.445833333333333,65.02083333333333,34.516666666666666,25.6125
2020-01-31,77.15,33.583333333333336,110.89583333333333,76.2625,57.54583333333333
2020-02-01,37.1625,23.662499999999998,39.9625,41.641666666666666,26.066666666666666
2020-02-02,27.791666666666668,16.791666666666668,31.474999999999998,26.504166666666666,20.833333333333332
2020-02-03,34.24166666666667,13.133333333333333,29.379166666666666,31.84166666666667,20.73333333333333
2020-02-04,18.370833333333334,9.604166666666666,21.354166666666668,12.533333333333333,12.208333333333334
2020-02-05,14.541666666666666,5.754166666666666,11.195833333333333,9.266666666666667,8.620833333333334
2020-02-06,19.854166666666668,13.100000000000001,25.879166666666666,21.224999999999998,12.033333333333333
2020-02-07,36.32083333333333,26.366666666666664,42.9,42.62083333333333,30.545833333333334
2020-02-08,30.15416666666667,23.59166666666667,33.125,33.71666666666667,27.825
2020-02-09,38.46666666666667,29.27916666666667,38.49583333333333,39.645833333333336,33.6875
2020-02-10,22.795833333333334,17.349999999999998,33.94285714285714,28.579166666666666,17.720833333333335
2020-02-11,25.90416666666667,10.316666666666666,19.099999999999998,16.125,12.120833333333332
2020-02-12,29.666666666666668,12.295833333333334,31.1875,28.608333333333334,14.791666666666666
2020-02-13,39.479166666666664,24.070833333333336,33.59583333333334,37.666666666666664,28.041666666666668
2020-02-14,32.72083333333333,19.183333333333334,32.93333333333333,30.987499999999997,25.920833333333334
2020-02-15,21.891666666666666,16.05,23.554166666666664,26.629166666666666,19.379166666666666
2020-02-16,24.745833333333334,19.495833333333334,27.054166666666664,27.849999999999998,23.400000000000002
2020-02-17,47.4625,28.430434782608696,39.3,43.87916666666666,35.0625
2020-02-18,38.22083333333333,19.075,36.65833333333333,32.416666666666664,27.754166666666666
2020-02-19,21.95,15.741666666666667,20.254166666666666,18.145833333333332,16.9875
2020-02-20,30.104166666666668,15.733333333333334,29.625,24.099999999999998,18.875
2020-02-21,28.258333333333336,12.608333333333334,20.533333333333335,22.729166666666668,16.233333333333334
2020-02-22,21.083333333333332,17.675,21.154166666666665,24.15833333333333,19.6375
2020-02-23,28.925,18.654166666666665,23.995833333333334,35.86666666666667,21.8875
2020-02-24,25.650000000000002,12.204347826086956,21.633333333333336,22.712500000000002,14.904166666666667
2020-02-25,27.129166666666666,19.395833333333332,26.458333333333332,28.97083333333333,21.90833333333333
2020-02-26,17.133333333333333,12.491666666666667,17.654166666666665,16.158333333333335,12.35
2020-02-27,23.90909090909091,16.254166666666666,19.8875,16.558333333333334,16.195833333333333
2020-02-28,13.299999999999999,7.879166666666666,13.125,11.299999999999999,6.7250000000000005
2020-02-29,18.0875,16.0125,17.466666666666665,17.533333333333335,16.391666666666666
2020-03-01,12.541666666666666,13.875,12.870833333333332,11.854166666666666,12.020833333333334
2020-03-02,23.395833333333332,10.904761904761905,16.779166666666665,17.224999999999998,11.637500000000001
2020-03-03,15.700000000000001,8.570833333333333,14.5875,13.887500000000001,10.174999999999999
2020-03-04,19.599999999999998,8.700000000000001,16.099999999999998,13.012500000000001,12.558333333333332
2020-03-05,33.579166666666666,16.466666666666665,20.229166666666668,23.78333333333333,18.816666666666666
2020-03-06,15.766666666666666,12.820833333333333,13.966666666666667,13.845833333333333,11.75
2020-03-07,18.5,11.0875,18.8625,19.695833333333333,15.566666666666668
2020-03-08,17.908333333333335,13.591666666666667,17.525000000000002,18.1125,16.695833333333333
2020-03-09,40.833333333333336,21.045833333333334,31.962500000000002,35.55416666666667,27.079166666666666
2020-03-10,27.645833333333332,14.85,26.2,26.754166666666666,18.466666666666665
2020-03-11,36.0625,17.370833333333334,22.608333333333334,32.475,28.004166666666666
2020-03-12,50.11666666666667,18.212500000000002,32.97083333333333,32.625,26.78333333333333
2020-03-13,22.754166666666666,12.970833333333333,20.229166666666668,19.420833333333334,16.870833333333334
2020-03-14,19.679166666666667,12.783333333333333,18.5,16.708333333333332,15.354166666666666
2020-03-15,14.533333333333333,14.033333333333333,14.720833333333333,15.637500000000001,12.258333333333333
