index,Nord_Windspeed,Ost_Windspeed,Sud_Windspeed,West_Windspeed,Nord_Winddirection,Ost_Winddirection,Sud_Winddirection,West_Winddirection,Jesen,Proljece,Ljeto,Zima
8/26/2019,0.591666667,0.541666667,0.670833333,0.483333333,135.3333333,131.9583333,178.25,201.125,0,0,1,0
8/27/2019,0.666666667,0.4,0.591666667,0.504166667,131.5833333,180.25,173,195.625,0,0,1,0
8/28/2019,0.75,0.395833333,0.75,0.570833333,122.375,199.9583333,179.0833333,183.375,0,0,1,0
8/29/2019,0.6875,0.416666667,0.7125,0.475,68.54166667,145.2083333,180.7916667,214.875,0,0,1,0
8/30/2019,0.670833333,0.725,0.991666667,0.733333333,175.2083333,245.9166667,228.75,198.625,0,0,1,0
8/31/2019,0.854166667,0.466666667,0.575,0.520833333,117.9583333,174.4583333,201.125,232.2083333,0,0,1,0
9/1/2019,0.766666667,0.466666667,0.7625,0.529166667,103.375,207.0833333,167.2083333,213.875,1,0,0,0
9/2/2019,0.416666667,0.425,0.775,0.783333333,153.4583333,167.5833333,191.5833333,271.7083333,1,0,0,0
9/3/2019,0.504166667,0.533333333,1.254166667,1.195833333,159.9583333,143.0416667,245.7083333,262.2916667,1,0,0,0
9/4/2019,0.820833333,0.466666667,0.6625,0.529166667,166.5833333,204.0416667,198.5,190.7916667,1,0,0,0
9/5/2019,0.7375,0.4125,0.870833333,0.5125,108.5833333,169.6666667,158.125,198.4583333,1,0,0,0
9/6/2019,0.370833333,0.591666667,1.375,1.120833333,221.625,261.7916667,267,269.5833333,1,0,0,0
9/7/2019,0.320833333,0.5,0.441666667,0.408333333,147.9166667,178.25,152.5416667,217.0416667,1,0,0,0
9/8/2019,0.275,0.370833333,0.395833333,0.370833333,144.375,216.7916667,228.3333333,231.0416667,1,0,0,0
9/9/2019,0.304166667,0.6,0.85,0.695833333,205.9583333,206.4583333,230.8333333,253,1,0,0,0
9/10/2019,0.8375,0.545833333,0.8375,0.704166667,68.95833333,181.75,211.2916667,131.4583333,1,0,0,0
9/11/2019,0.733333333,0.4,0.575,0.495833333,121.125,213.2083333,180.6666667,178.875,1,0,0,0
9/12/2019,0.616666667,0.479166667,0.708333333,0.720833333,134.25,144.2083333,186.5416667,225.375,1,0,0,0
9/13/2019,0.870833333,0.5375,0.808333333,0.5875,99.54166667,229.875,208.6666667,188.5416667,1,0,0,0
9/14/2019,0.670833333,0.554166667,0.65,0.4375,94.875,180.2916667,128.5416667,186.8333333,1,0,0,0
9/15/2019,0.520833333,0.3875,0.470833333,0.504166667,140.125,181.875,166.9583333,195.6666667,1,0,0,0
9/16/2019,0.733333333,0.329166667,0.604166667,0.5125,129.4583333,186.4583333,170.5,180.2916667,1,0,0,0
9/17/2019,0.620833333,0.395833333,0.7,0.5125,112.7916667,167.875,141.6666667,216.0416667,1,0,0,0
9/18/2019,0.895833333,0.558333333,1.158333333,0.816666667,216.0833333,153.875,169.0416667,158.0416667,1,0,0,0
9/19/2019,0.625,0.675,0.770833333,0.5125,109.2916667,135.8333333,118.2916667,197.6666667,1,0,0,0
9/20/2019,0.670833333,0.483333333,0.6625,0.491666667,129.9583333,170,197.125,153.5,1,0,0,0
9/21/2019,0.766666667,0.4125,0.679166667,0.479166667,111.1666667,180.2916667,183.875,142.2916667,1,0,0,0
9/22/2019,0.6125,0.395833333,0.366666667,0.383333333,106.5833333,171,155.3333333,177.3333333,1,0,0,0
9/23/2019,0.429166667,0.479166667,0.5125,0.291666667,131.5416667,135.6666667,154.125,204.375,1,0,0,0
9/24/2019,0.475,0.3625,0.5375,0.345833333,122.5833333,164.875,159.5833333,207.4583333,1,0,0,0
9/25/2019,0.3125,0.366666667,0.554166667,0.4625,141.0833333,210.5416667,212.625,197.75,1,0,0,0
9/26/2019,0.533333333,0.425,0.4,0.4,128.25,185.2083333,192.2083333,214.6666667,1,0,0,0
9/27/2019,0.620833333,0.320833333,0.554166667,0.4125,108.4166667,158.8333333,159.6666667,215.625,1,0,0,0
9/28/2019,0.35,0.404166667,0.575,0.379166667,102.5833333,218.375,215.5416667,197.75,1,0,0,0
9/29/2019,0.5125,0.329166667,0.504166667,0.420833333,90.25,180.375,175.3333333,195.0416667,1,0,0,0
9/30/2019,0.520833333,0.5,0.9125,0.770833333,135.9583333,147.625,201.125,226.0833333,1,0,0,0
10/1/2019,0.525,0.454166667,0.666666667,0.5375,156.9166667,171.5,179.7083333,125.7916667,1,0,0,0
10/2/2019,0.425,0.479166667,0.666666667,0.658333333,120.875,195.4166667,224.875,258.2083333,1,0,0,0
10/3/2019,0.45,0.666666667,1.191666667,0.845833333,183,235.5416667,291.5833333,275.9583333,1,0,0,0
10/4/2019,0.775,0.395833333,0.5625,0.508333333,106.5416667,175.7083333,142.8333333,171.6666667,1,0,0,0
10/5/2019,0.345833333,0.429166667,0.6,0.591666667,157.875,161.7083333,193.25,246.6666667,1,0,0,0
10/6/2019,0.641666667,0.745833333,1.145833333,0.654166667,136.4166667,186.3333333,168.125,179.7916667,1,0,0,0
10/7/2019,0.279166667,0.633333333,0.5,0.429166667,137.7916667,95.375,124.8333333,211.4166667,1,0,0,0
10/8/2019,0.375,0.341666667,0.466666667,0.4125,184.7083333,164.25,142.5416667,180.9583333,1,0,0,0
10/9/2019,0.5875,0.345833333,0.591666667,0.479166667,178.5416667,208.75,157.0833333,221.4166667,1,0,0,0
10/10/2019,0.366666667,0.325,0.483333333,0.366666667,195.5,145.75,169.375,184.375,1,0,0,0
10/11/2019,0.504166667,0.4125,0.566666667,0.441666667,148.5833333,208.25,174.75,179.2083333,1,0,0,0
10/12/2019,0.604166667,0.358333333,0.4875,0.370833333,133.375,199.2916667,152.0416667,203.5833333,1,0,0,0
10/13/2019,0.575,0.320833333,0.383333333,0.3875,136.25,195,175.6666667,191.75,1,0,0,0
10/14/2019,0.595833333,0.395833333,0.475,0.370833333,152.6666667,196.5416667,176.3333333,177.5416667,1,0,0,0
10/15/2019,0.608333333,0.416666667,0.425,0.35,119.7083333,202,183.0833333,194.7916667,1,0,0,0
10/16/2019,0.654166667,0.525,0.779166667,0.629166667,113.75,165.875,191.7083333,187.125,1,0,0,0
10/17/2019,0.45,0.3625,0.525,0.4125,214.25,167.4583333,158.5833333,205.375,1,0,0,0
10/18/2019,0.525,0.429166667,0.491666667,0.354166667,205,151,163.25,194.0833333,1,0,0,0
10/19/2019,0.7125,0.308333333,0.625,0.5,184.4583333,186.4166667,161.2916667,218.9583333,1,0,0,0
10/20/2019,0.829166667,0.545833333,0.854166667,0.929166667,159.5833333,224.125,248.0416667,168,1,0,0,0
10/21/2019,0.570833333,0.308333333,0.454166667,0.375,145.7083333,170.0416667,217.3333333,203.7083333,1,0,0,0
10/22/2019,0.720833333,0.329166667,0.383333333,0.3375,116.3333333,174.5,180.4583333,206.9166667,1,0,0,0
10/23/2019,0.695833333,0.329166667,0.370833333,0.345833333,84,208.2083333,169.4583333,186.9166667,1,0,0,0
10/24/2019,0.716666667,0.266666667,0.370833333,0.3,107.5833333,185.7083333,178.1666667,214.2916667,1,0,0,0
10/25/2019,0.766666667,0.35,0.370833333,0.370833333,131.25,231.75,190.125,206.2083333,1,0,0,0
10/26/2019,0.8125,0.333333333,0.383333333,0.333333333,128.5,198.5416667,161.9583333,193.5,1,0,0,0
10/27/2019,0.616666667,0.2875,0.358333333,0.308333333,151.5833333,211.0833333,191.5416667,194.625,1,0,0,0
10/28/2019,0.75,0.408333333,0.5125,0.325,107.2083333,182.625,142.9583333,208.1666667,1,0,0,0
10/29/2019,0.270833333,0.633333333,0.433333333,0.316666667,168.125,142.7083333,135.5416667,213.375,1,0,0,0
10/30/2019,0.358333333,0.6,0.4625,0.270833333,132.0833333,150.2083333,159.375,185.4583333,1,0,0,0
10/31/2019,0.354166667,0.4625,0.483333333,0.308333333,153.2916667,129.4583333,130.5416667,186.375,1,0,0,0
11/1/2019,0.304166667,0.595833333,0.3625,0.254166667,173.5833333,129.2083333,121.8333333,165.875,1,0,0,0
11/2/2019,0.241666667,0.275,0.1375,0.225,214.2916667,177,173.625,229,1,0,0,0
11/3/2019,0.545833333,0.6,0.975,0.4875,162.875,191.4166667,192.3333333,170.7916667,1,0,0,0
11/4/2019,0.45,0.445833333,0.670833333,0.620833333,218.125,185.4166667,207,211.5833333,1,0,0,0
11/5/2019,0.358333333,0.416666667,0.520833333,0.4875,189.3333333,262.7083333,265.5833333,134.25,1,0,0,0
11/6/2019,0.229166667,0.325,0.333333333,0.241666667,189.4166667,238.5416667,247.9166667,181.4166667,1,0,0,0
11/7/2019,0.3625,0.408333333,0.345833333,0.279166667,130.25,144.5,197.25,188.5833333,1,0,0,0
11/8/2019,0.2875,0.425,0.341666667,0.3,220.875,190.0416667,199.2083333,225.0833333,1,0,0,0
11/9/2019,0.270833333,0.4625,0.5875,0.495833333,207.2916667,207.9583333,166.3333333,206,1,0,0,0
11/10/2019,0.391666667,0.4125,0.433333333,0.3125,168,221.5416667,214.4166667,195.0416667,1,0,0,0
11/11/2019,0.475,0.345833333,0.275,0.320833333,157.4583333,162.5833333,203.2083333,177.1666667,1,0,0,0
11/12/2019,0.1875,0.4,0.345833333,0.275,150.5416667,185.4166667,163.2083333,193.9166667,1,0,0,0
11/13/2019,0.2875,0.65,1.116666667,0.804166667,225.1666667,214.3333333,206.375,220.8333333,1,0,0,0
11/14/2019,0.375,0.341666667,0.2625,0.283333333,163.5833333,134,150.7083333,197.0416667,1,0,0,0
11/15/2019,0.4375,0.745833333,0.454166667,0.266666667,101.3333333,130,133.9166667,178.25,1,0,0,0
11/16/2019,0.2375,0.441666667,0.275,0.216666667,212.5833333,149.5,207.8333333,200.9166667,1,0,0,0
11/17/2019,0.454166667,0.770833333,0.466666667,0.258333333,140.5833333,120.9583333,125.8333333,185.4583333,1,0,0,0
11/18/2019,0.875,1.079166667,1.05,0.670833333,208.75,202.7916667,186.5,183.6666667,1,0,0,0
11/19/2019,0.504166667,0.341666667,0.279166667,0.366666667,238.9583333,227.6666667,207.4166667,212.7916667,1,0,0,0
11/20/2019,0.341666667,0.429166667,0.420833333,0.283333333,179.9166667,203.3333333,228.4583333,145.375,1,0,0,0
11/21/2019,0.341666667,0.308333333,0.291666667,0.295833333,205.3333333,197.4166667,186.375,205.7916667,1,0,0,0
11/22/2019,0.291666667,0.3375,0.329166667,0.391666667,271.9583333,182.5,199.6666667,142.0833333,1,0,0,0
11/23/2019,0.495833333,0.475,0.6125,0.3625,132.625,157.25,115.7083333,158.7083333,1,0,0,0
11/24/2019,0.333333333,0.3375,0.325,0.258333333,145.75,151.5,150.4583333,183.25,1,0,0,0
11/25/2019,0.316666667,0.379166667,0.35,0.2875,133.375,133.2916667,177.4583333,222.1666667,1,0,0,0
11/26/2019,0.470833333,0.35,0.608333333,0.358333333,147,194.125,146.625,176.5416667,1,0,0,0
11/27/2019,0.3625,0.345833333,0.2625,0.241666667,187.7083333,187.7083333,217.4583333,217.7916667,1,0,0,0
11/28/2019,0.3875,0.325,0.254166667,0.225,209.2916667,200.0833333,192.0833333,167.4583333,1,0,0,0
11/29/2019,0.525,0.308333333,0.316666667,0.270833333,229.5416667,183.5,215.5416667,179.2083333,1,0,0,0
11/30/2019,0.741666667,0.7625,1.3875,0.954166667,248.625,218.6666667,281.5416667,228.4583333,1,0,0,0
12/1/2019,0.504166667,0.458333333,0.508333333,0.516666667,199.625,145.1666667,138.9166667,145.3333333,0,0,0,1
12/2/2019,0.325,0.395833333,0.25,0.3625,190.5833333,151.3333333,155.4166667,184.5833333,0,0,0,1
12/3/2019,0.504166667,0.291666667,0.229166667,0.354166667,187.5416667,189.4166667,181,170.5416667,0,0,0,1
12/4/2019,0.704166667,0.341666667,0.341666667,0.4625,191.8333333,206.7916667,157.7083333,174.5416667,0,0,0,1
12/5/2019,0.925,0.429166667,0.633333333,0.625,175.0833333,191.5416667,161.5,176.9166667,0,0,0,1
12/6/2019,0.541666667,0.391666667,0.545833333,0.525,205.3333333,181.9166667,146.5416667,154.8333333,0,0,0,1
12/7/2019,0.466666667,0.433333333,0.2625,0.358333333,213.375,223.25,177.5416667,201.9166667,0,0,0,1
12/8/2019,0.4625,0.245833333,0.295833333,0.2375,165.7083333,161.0416667,170.625,213.125,0,0,0,1
12/9/2019,0.533333333,0.304166667,0.3,0.241666667,198.875,184.625,172.875,187.875,0,0,0,1
12/10/2019,0.95,0.566666667,0.970833333,0.716666667,284.0416667,190.125,248.9583333,234.7916667,0,0,0,1
12/11/2019,0.591666667,0.333333333,0.354166667,0.479166667,225.25,205.1666667,202.0416667,172.0416667,0,0,0,1
12/12/2019,0.579166667,0.3625,0.220833333,0.316666667,250.3333333,255.2916667,179.2916667,209.3333333,0,0,0,1
12/13/2019,0.441666667,0.3875,0.391666667,0.4,191.6666667,196.25,181,196.5,0,0,0,1
12/14/2019,0.566666667,0.2625,0.254166667,0.3,244.4583333,192.75,160.6666667,176.4166667,0,0,0,1
12/15/2019,0.620833333,0.2375,0.175,0.2125,204.7916667,185.75,178.25,216.2916667,0,0,0,1
12/16/2019,1.070833333,0.279166667,0.191666667,0.379166667,266.25,185.0416667,186.8333333,173.0833333,0,0,0,1
12/17/2019,1.604166667,0.483333333,1.004166667,1.716666667,206.0833333,144.9166667,164.3333333,192.0416667,0,0,0,1
12/18/2019,0.6375,0.4875,0.620833333,0.416666667,203.125,195.875,210.5,163.8333333,0,0,0,1
12/19/2019,0.645833333,0.341666667,0.420833333,0.3625,270.6666667,255.0416667,273.8333333,84.125,0,0,0,1
12/20/2019,0.370833333,0.595833333,0.675,0.529166667,183.4166667,223.5833333,208.25,208.7083333,0,0,0,1
12/21/2019,0.383333333,0.7625,0.745833333,0.516666667,237.25,134.4583333,197.8333333,199.2916667,0,0,0,1
12/22/2019,0.533333333,0.3625,0.354166667,0.2375,192.0833333,154.625,185.75,202.5,0,0,0,1
12/23/2019,0.458333333,0.4375,1.479166667,0.766666667,229.8333333,222.9166667,241.6666667,257.75,0,0,0,1
12/24/2019,0.379166667,0.3625,1.091666667,0.666666667,242.2083333,225.4583333,233.8333333,190.1666667,0,0,0,1
12/25/2019,0.358333333,0.366666667,0.425,0.429166667,220.0833333,181.5,196.7916667,221,0,0,0,1
12/26/2019,0.454166667,0.370833333,0.475,0.4125,261.2083333,171.6666667,195.6666667,159,0,0,0,1
12/27/2019,0.6,0.366666667,0.283333333,0.391666667,239.9166667,189.1666667,186.2083333,180.75,0,0,0,1
12/28/2019,0.958333333,0.9,1.829166667,1.079166667,312,261.9583333,318.1666667,278.6666667,0,0,0,1
12/29/2019,0.804166667,0.5,0.504166667,0.55,257.2916667,204.0416667,201.0416667,212.5416667,0,0,0,1
12/30/2019,0.6125,0.316666667,0.3125,0.404166667,225.5416667,220.0416667,180.875,166.125,0,0,0,1
12/31/2019,0.525,0.216666667,0.229166667,0.245833333,195.875,184.5,190.625,203.8333333,0,0,0,1
1/1/2020,0.620833333,0.366666667,0.358333333,0.454166667,247.125,230.3333333,218.9166667,149.25,0,0,0,1
1/2/2020,0.608333333,0.275,0.266666667,0.233333333,199.0833333,176.1666667,177,217.5416667,0,0,0,1
1/3/2020,0.4375,0.266666667,0.204166667,0.1875,215.2916667,198.875,175.375,222.9166667,0,0,0,1
1/4/2020,0.5375,0.325,0.304166667,0.291666667,221.75,220.9166667,181.0833333,226.8333333,0,0,0,1
1/5/2020,0.829166667,0.866666667,1.670833333,1.204166667,262.25,153.125,235.7083333,230.3333333,0,0,0,1
1/6/2020,0.5875,0.320833333,0.366666667,0.391666667,256.5416667,221.4166667,192.5,199.5416667,0,0,0,1
1/7/2020,0.425,0.341666667,0.295833333,0.291666667,198.5,221.25,175.5416667,213.2916667,0,0,0,1
1/8/2020,0.570833333,0.270833333,0.316666667,0.3375,179.875,231.625,185.1666667,208.0833333,0,0,0,1
1/9/2020,0.404166667,0.3375,0.291666667,0.270833333,201.6666667,227.375,163.75,204.2916667,0,0,0,1
1/10/2020,0.391666667,0.3125,0.245833333,0.266666667,255.375,218.4583333,184.125,238.9166667,0,0,0,1
1/11/2020,0.858333333,0.4625,0.558333333,0.583333333,225.4583333,220.1666667,234.2083333,205.0416667,0,0,0,1
1/12/2020,0.625,0.320833333,0.3125,0.370833333,231.2083333,250.5416667,204.25,215.7083333,0,0,0,1
1/13/2020,0.416666667,0.275,0.229166667,0.283333333,204.75,196.0416667,172.8333333,222.4166667,0,0,0,1
1/14/2020,0.7125,0.583333333,0.358333333,0.583333333,200.7083333,226.3333333,192.9583333,207.5,0,0,0,1
1/15/2020,0.658333333,0.533333333,0.3875,0.525,211.2916667,204.7916667,192,207.9166667,0,0,0,1
1/16/2020,0.345833333,0.375,0.345833333,0.320833333,205.4583333,189.0416667,159.5833333,206.8333333,0,0,0,1
1/17/2020,0.6625,0.379166667,0.4,0.441666667,202.375,218.4583333,168.4166667,191.5,0,0,0,1
1/18/2020,0.679166667,0.391666667,0.4125,0.5,161.8333333,223.1666667,156.1666667,173.25,0,0,0,1
1/19/2020,0.458333333,0.4875,0.608333333,0.433333333,251.8333333,243.0416667,203.3333333,240,0,0,0,1
1/20/2020,0.5875,0.429166667,0.304166667,0.416666667,234.625,198.2083333,200.6666667,189.5,0,0,0,1
1/21/2020,0.741666667,0.245833333,0.395833333,0.433333333,240.875,193.2083333,179.5,198,0,0,0,1
1/22/2020,0.583333333,0.4375,0.4625,0.4375,210.1666667,210.5,172.0833333,220.7083333,0,0,0,1
1/23/2020,0.408333333,0.304166667,0.283333333,0.3875,273.2083333,200.3333333,206.6666667,183.4166667,0,0,0,1
1/24/2020,0.558333333,0.429166667,0.220833333,0.45,230.3333333,234.0416667,187.4166667,214.625,0,0,0,1
1/25/2020,0.5375,0.495833333,0.308333333,0.408333333,176.125,251.9166667,164.5,189.5416667,0,0,0,1
1/26/2020,0.795833333,0.475,0.279166667,0.445833333,199.125,209.0416667,189.2083333,184.4166667,0,0,0,1
1/27/2020,0.6,0.4625,0.4125,0.429166667,165.3333333,236.5416667,151.9583333,179.75,0,0,0,1
1/28/2020,0.475,0.35,0.508333333,0.479166667,218.75,222.875,222.25,225.9166667,0,0,0,1
1/29/2020,0.595833333,0.4,0.516666667,0.5875,233.625,181.875,194.625,200.0416667,0,0,0,1
1/30/2020,0.583333333,0.275,0.495833333,0.404166667,213.9166667,186.1666667,213.9166667,195.875,0,0,0,1
1/31/2020,0.85,0.308333333,0.2875,0.275,221.0416667,186.2083333,190,143.6666667,0,0,0,1
2/1/2020,0.883333333,0.408333333,0.525,0.929166667,237.1666667,189.0416667,179.875,201.5,0,0,0,1
2/2/2020,0.608333333,0.35,0.566666667,0.545833333,191.2916667,159.25,174.25,168.9166667,0,0,0,1
2/3/2020,0.583333333,0.579166667,0.729166667,0.745833333,278.5833333,251.1666667,259.875,224.0833333,0,0,0,1
2/4/2020,0.629166667,0.791666667,1.5,1.004166667,261.6666667,282,287.2916667,204.4583333,0,0,0,1
2/5/2020,1.216666667,1.15,2.766666667,1.6375,311.75,255.4583333,300.2916667,307.5833333,0,0,0,1
2/6/2020,0.5625,0.766666667,0.9875,0.933333333,285,233.2083333,252.75,268.75,0,0,0,1
2/7/2020,0.566666667,0.35,0.445833333,0.595833333,249.75,206.7916667,225.8333333,164.5,0,0,0,1
2/8/2020,0.979166667,0.445833333,0.408333333,0.583333333,263.2083333,252.875,197.875,173.9166667,0,0,0,1
2/9/2020,0.770833333,0.316666667,0.395833333,0.354166667,246.7083333,206.5416667,172.9166667,192.4583333,0,0,0,1
2/10/2020,1.520833333,1.104166667,1.3875,2.1375,231,230.4583333,215.9583333,247.25,0,0,0,1
2/11/2020,0.770833333,1.129166667,1.954166667,1.208333333,297.125,274.6666667,276.7916667,278.2083333,0,0,0,1
2/12/2020,0.570833333,0.579166667,1.145833333,0.725,200.25,186.25,202.9166667,229.2916667,0,0,0,1
2/13/2020,0.575,0.4375,0.425,0.379166667,237.8333333,224.875,224.7916667,161.2083333,0,0,0,1
2/14/2020,0.7,0.670833333,1.175,0.675,236.25,225.5833333,236.5,163.2083333,0,0,0,1
2/15/2020,0.633333333,0.391666667,0.558333333,0.4875,247.625,217.4583333,223.7083333,166.1666667,0,0,0,1
2/16/2020,0.8625,0.404166667,0.404166667,0.395833333,252,238.0416667,186.875,200.125,0,0,0,1
2/17/2020,0.6,0.3625,0.4375,0.3875,217.7916667,183.625,180.4166667,208,0,0,0,1
2/18/2020,0.566666667,0.479166667,0.758333333,0.679166667,195.0833333,225.125,202.5833333,176.5416667,0,0,0,1
2/19/2020,0.425,0.495833333,0.829166667,0.6125,257.3333333,207.4166667,282.5833333,172.5416667,0,0,0,1
2/20/2020,0.683333333,0.445833333,0.558333333,0.6125,241.6666667,198.8333333,179.5,194.5,0,0,0,1
2/21/2020,0.875,0.916666667,1.4875,0.925,296.2916667,212.6666667,232.4166667,226.6666667,0,0,0,1
2/22/2020,0.783333333,0.358333333,0.4,0.479166667,250,255.625,195.4583333,168.5833333,0,0,0,1
2/23/2020,0.475,0.3,0.375,0.258333333,198.9166667,197.75,178.4166667,201.8333333,0,0,0,1
2/24/2020,1.0875,0.854166667,1.333333333,1.1625,260.25,230.2916667,225.375,264.2083333,0,0,0,1
2/25/2020,1.029166667,0.470833333,0.775,0.8625,232.7916667,235.7916667,178.8333333,217.1666667,0,0,0,1
2/26/2020,0.6375,0.520833333,0.675,0.716666667,209.6666667,210.9583333,215.4166667,210.5833333,0,0,0,1
2/27/2020,1.170833333,0.529166667,1.1625,0.9375,161.9166667,196.7083333,155.7916667,178,0,0,0,1
2/28/2020,0.875,1.2375,2.579166667,1.258333333,265.2916667,259.0416667,277.4583333,273.5416667,0,0,0,1
2/29/2020,0.583333333,0.541666667,0.595833333,0.658333333,247.25,239.2916667,201.7916667,210.2083333,0,0,0,1
3/1/2020,0.929166667,0.754166667,1.633333333,1.25,252.2083333,232.4166667,225.625,158.1666667,0,1,0,0
3/2/2020,0.775,0.629166667,0.866666667,0.754166667,172.4166667,195.3333333,172.4583333,202.4166667,0,1,0,0
3/3/2020,0.633333333,0.720833333,1.275,0.8,266.25,256.7083333,278.625,221.7083333,0,1,0,0
3/4/2020,0.754166667,0.995833333,1.704166667,1.308333333,326.5416667,295.5,302.1666667,306.6666667,0,1,0,0
3/5/2020,1.091666667,0.558333333,1.091666667,0.5875,171.25,239.4166667,164.375,198.7916667,0,1,0,0
3/6/2020,0.35,0.441666667,0.470833333,0.4125,246.75,163.5416667,205.75,161.0416667,0,1,0,0
3/7/2020,0.708333333,0.558333333,0.891666667,0.670833333,253.1666667,209.0833333,257.125,187.2916667,0,1,0,0
3/8/2020,0.720833333,0.429166667,0.625,0.6125,249.6666667,162.2916667,215,159.5833333,0,1,0,0
3/9/2020,0.629166667,0.4375,0.3625,0.5,262.9583333,250.3333333,206.375,129.2083333,0,1,0,0
3/10/2020,0.8,0.629166667,0.754166667,0.65,235.0416667,207.5,228.125,214.5,0,1,0,0
3/11/2020,0.6125,0.541666667,0.7375,0.529166667,209.7083333,246.4583333,207.5,226.4583333,0,1,0,0
3/12/2020,0.908333333,0.525,0.595833333,0.6125,209.7083333,259.25,195.9166667,169.8333333,0,1,0,0
3/13/2020,0.704166667,0.408333333,0.7,0.479166667,207.25,226.8333333,192.5416667,211.2916667,0,1,0,0
3/14/2020,0.708333333,0.645833333,0.804166667,0.4875,193.6666667,176.1666667,189.4166667,179.9583333,0,1,0,0
3/15/2020,0.666666667,0.5,0.733333333,0.6375,191,178.75,137.7083333,170.5,0,1,0,0
